               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.069706,             0.38609,            0.062908,             0.40717,              0.1423,             0.12212,            0.072671,            0.062575,             0.32543,            0.060711,            0.005116,            0.005116,            0.005116
                 150,             0.07029,              0.3758,            0.062986,             0.40783,             0.14172,             0.12219,             0.07175,            0.062637,             0.32472,            0.060572,            0.005083,            0.005083,            0.005083
                 151,            0.065712,             0.33706,            0.061925,             0.40394,             0.14222,             0.12233,            0.072849,             0.06245,             0.32555,             0.06031,             0.00505,             0.00505,             0.00505
                 152,            0.070711,             0.38438,            0.062742,             0.41082,             0.14119,             0.12164,            0.074197,            0.062267,             0.32288,            0.060234,            0.005017,            0.005017,            0.005017
                 153,            0.070646,             0.39682,            0.062662,             0.41175,             0.14382,             0.12432,             0.07285,            0.063562,             0.32822,            0.060127,            0.004984,            0.004984,            0.004984
                 154,            0.067558,             0.39737,            0.061945,             0.41343,             0.14396,             0.12464,            0.069994,            0.064509,             0.32898,            0.060068,            0.004951,            0.004951,            0.004951
                 155,            0.069161,             0.38355,            0.061585,             0.41343,             0.14516,             0.12728,            0.080438,            0.061067,             0.32102,            0.059933,            0.004918,            0.004918,            0.004918
                 156,            0.067513,             0.38194,            0.061857,             0.41444,             0.14485,             0.12746,            0.080074,            0.061132,             0.31981,             0.05994,            0.004885,            0.004885,            0.004885
                 157,             0.06815,             0.36947,            0.062065,             0.41666,             0.14528,             0.12804,            0.081064,            0.060903,             0.31984,            0.059788,            0.004852,            0.004852,            0.004852
                 158,            0.066967,             0.41561,            0.061259,             0.42005,              0.1454,             0.12804,            0.077971,            0.062644,             0.32158,            0.059666,            0.004819,            0.004819,            0.004819
                 159,            0.067406,              0.3816,            0.061731,             0.42342,             0.14693,             0.12955,            0.081555,            0.061337,             0.31844,            0.059469,            0.004786,            0.004786,            0.004786
                 160,            0.071054,             0.39032,            0.061596,             0.42703,             0.14824,              0.1308,            0.081708,            0.061668,             0.31828,            0.059362,            0.004753,            0.004753,            0.004753
                 161,            0.067772,             0.36984,            0.060935,             0.42548,             0.14838,             0.13042,            0.077388,            0.062659,             0.32244,            0.059275,             0.00472,             0.00472,             0.00472
                 162,            0.069432,             0.38081,            0.061931,             0.42798,             0.14855,             0.13239,            0.079599,            0.062267,             0.32134,            0.059181,            0.004687,            0.004687,            0.004687
                 163,            0.066668,             0.38339,            0.061229,             0.43219,             0.15022,              0.1343,            0.084963,            0.060978,             0.31973,            0.059029,            0.004654,            0.004654,            0.004654
                 164,            0.067186,             0.38487,            0.061336,             0.43852,              0.1504,             0.13517,            0.084524,            0.061728,             0.31921,            0.058935,            0.004621,            0.004621,            0.004621
                 165,             0.06927,             0.36813,            0.061184,             0.43631,             0.15074,             0.13557,            0.085406,              0.0612,             0.31905,            0.058897,            0.004588,            0.004588,            0.004588
                 166,            0.066681,             0.37876,            0.061157,             0.43794,             0.15259,             0.13701,            0.086792,            0.060465,             0.31671,             0.05884,            0.004555,            0.004555,            0.004555
                 167,            0.064874,             0.38149,            0.060418,             0.43963,             0.15332,             0.13859,            0.089834,            0.060046,             0.31635,            0.058634,            0.004522,            0.004522,            0.004522
                 168,            0.068693,             0.38854,            0.061347,              0.4436,             0.15404,             0.13958,            0.088506,            0.060739,             0.31756,            0.058517,            0.004489,            0.004489,            0.004489
                 169,            0.065478,             0.37149,            0.060228,             0.44629,             0.15422,             0.14049,            0.089674,            0.060458,             0.31682,            0.058407,            0.004456,            0.004456,            0.004456
                 170,            0.067672,             0.38065,            0.060755,             0.44781,             0.15317,              0.1407,            0.090144,            0.060025,             0.31525,            0.058275,            0.004423,            0.004423,            0.004423
                 171,            0.067407,              0.3933,            0.060025,             0.45392,             0.15313,             0.14137,            0.089549,            0.060405,             0.31515,            0.058178,             0.00439,             0.00439,             0.00439
                 172,            0.069351,             0.37295,             0.06046,             0.45269,             0.15434,             0.14222,            0.088392,            0.061088,             0.31446,             0.05809,            0.004357,            0.004357,            0.004357
                 173,            0.068541,             0.38932,             0.06045,             0.45336,             0.15495,             0.14344,            0.087932,            0.061501,             0.31562,            0.057989,            0.004324,            0.004324,            0.004324
                 174,            0.067428,             0.38821,            0.059949,             0.45978,             0.15501,             0.14442,            0.088269,            0.061775,             0.31587,            0.057892,            0.004291,            0.004291,            0.004291
                 175,            0.069953,              0.3583,            0.060695,             0.45764,             0.15463,              0.1445,            0.089911,            0.061058,             0.31838,            0.057941,            0.004258,            0.004258,            0.004258
                 176,            0.068374,             0.38548,            0.060243,             0.45635,              0.1557,             0.14471,            0.090837,            0.060568,             0.31824,            0.057795,            0.004225,            0.004225,            0.004225
                 177,            0.067142,             0.39229,            0.059949,             0.45426,             0.15609,             0.14547,            0.089154,            0.061136,             0.31971,            0.057617,            0.004192,            0.004192,            0.004192
                 178,            0.067204,             0.37712,            0.059561,             0.45876,             0.15722,             0.14721,            0.092817,            0.060594,             0.31542,            0.057482,            0.004159,            0.004159,            0.004159
                 179,            0.067168,             0.39884,            0.059948,             0.46427,              0.1586,             0.14874,            0.095232,            0.060592,             0.31356,            0.057438,            0.004126,            0.004126,            0.004126
                 180,            0.067782,             0.35053,            0.059702,             0.46515,             0.16028,             0.14977,            0.095889,            0.060004,             0.31302,            0.057325,            0.004093,            0.004093,            0.004093
                 181,            0.068094,             0.37707,            0.059597,              0.4613,             0.16139,             0.15107,            0.097208,            0.060156,             0.31208,             0.05719,             0.00406,             0.00406,             0.00406
                 182,            0.066152,              0.3536,            0.059469,             0.46769,             0.16231,             0.15187,            0.098214,            0.059861,             0.31132,            0.057131,            0.004027,            0.004027,            0.004027
                 183,            0.067432,              0.3778,            0.060004,             0.47201,             0.16184,             0.15285,            0.099418,            0.059578,              0.3111,            0.057022,            0.003994,            0.003994,            0.003994
                 184,            0.066401,             0.36045,            0.059278,             0.47301,             0.16202,             0.15285,            0.098372,            0.059685,             0.31157,            0.056974,            0.003961,            0.003961,            0.003961
                 185,            0.066042,             0.36496,            0.059374,             0.47353,              0.1613,             0.15327,            0.097318,            0.060079,             0.31118,             0.05687,            0.003928,            0.003928,            0.003928
                 186,             0.06755,             0.36604,            0.059408,             0.47723,             0.16118,             0.15428,            0.096506,            0.061271,             0.31223,            0.056759,            0.003895,            0.003895,            0.003895
                 187,            0.067459,             0.37308,            0.059345,             0.47686,              0.1629,             0.15519,            0.099828,            0.059396,             0.31212,            0.056677,            0.003862,            0.003862,            0.003862
                 188,             0.06709,             0.38569,            0.059198,             0.47886,             0.16327,             0.15535,            0.099556,            0.059865,             0.31172,            0.056618,            0.003829,            0.003829,            0.003829
                 189,            0.066988,               0.382,            0.058706,             0.47973,             0.16317,             0.15611,            0.098814,            0.059943,             0.31168,            0.056498,            0.003796,            0.003796,            0.003796
                 190,             0.06453,             0.38458,            0.058699,              0.4835,             0.16368,             0.15737,            0.099968,            0.060075,             0.31329,            0.056377,            0.003763,            0.003763,            0.003763
                 191,            0.066794,             0.37337,            0.058967,             0.48732,             0.16371,             0.15776,             0.10192,            0.059452,              0.3092,             0.05628,             0.00373,             0.00373,             0.00373
                 192,            0.067011,             0.37246,            0.059286,             0.48686,             0.16467,             0.15849,             0.10178,            0.059898,             0.31202,            0.056273,            0.003697,            0.003697,            0.003697
                 193,             0.06866,             0.37204,            0.059365,             0.48797,             0.16453,             0.15935,             0.10193,            0.059448,             0.31123,            0.056202,            0.003664,            0.003664,            0.003664
                 194,            0.066297,             0.37219,            0.058416,             0.48785,              0.1645,             0.15999,             0.10062,            0.060013,             0.31134,            0.056046,            0.003631,            0.003631,            0.003631
                 195,            0.067745,             0.35913,             0.05867,             0.48355,             0.16661,              0.1608,             0.10458,            0.059023,             0.31006,            0.055939,            0.003598,            0.003598,            0.003598
                 196,            0.067709,             0.37303,            0.058634,             0.48756,             0.16743,              0.1628,             0.10354,            0.059856,             0.30887,            0.055759,            0.003565,            0.003565,            0.003565
                 197,            0.065201,             0.36487,            0.058115,              0.4879,             0.16855,             0.16318,             0.10411,            0.059302,             0.30865,            0.055649,            0.003532,            0.003532,            0.003532
                 198,             0.06672,             0.37551,            0.058517,             0.49125,             0.16976,             0.16442,             0.10704,            0.059041,             0.30865,             0.05555,            0.003499,            0.003499,            0.003499
                 199,            0.063813,             0.37234,            0.058051,             0.49045,             0.17018,             0.16566,             0.10864,            0.058758,             0.30871,            0.055437,            0.003466,            0.003466,            0.003466
                 200,            0.063874,              0.3538,            0.058374,             0.48866,             0.17049,              0.1671,              0.1096,            0.058671,             0.30815,            0.055397,            0.003433,            0.003433,            0.003433
                 201,            0.065707,             0.33398,            0.057951,             0.48771,             0.17095,             0.16724,             0.10875,             0.05894,             0.30739,            0.055319,              0.0034,              0.0034,              0.0034
                 202,            0.065488,             0.33684,            0.057678,             0.48765,             0.17363,             0.16938,             0.10924,             0.05923,             0.31056,            0.055199,            0.003367,            0.003367,            0.003367
                 203,             0.06599,             0.34783,            0.058046,             0.48631,             0.17368,              0.1697,             0.11121,            0.058378,             0.30841,            0.055092,            0.003334,            0.003334,            0.003334
                 204,            0.065336,             0.37248,             0.05796,             0.48422,             0.17413,             0.17018,             0.11077,            0.058679,             0.30892,            0.054979,            0.003301,            0.003301,            0.003301
                 205,            0.065542,             0.36318,            0.057782,             0.48238,             0.17436,             0.17055,             0.10948,            0.058694,             0.31089,             0.05488,            0.003268,            0.003268,            0.003268
                 206,            0.066587,             0.35831,            0.057559,             0.48365,             0.17455,             0.17132,             0.11101,            0.058617,             0.30838,            0.054766,            0.003235,            0.003235,            0.003235
                 207,            0.065558,             0.36479,            0.057882,              0.4847,             0.17454,             0.17113,             0.11084,            0.058603,             0.30592,            0.054693,            0.003202,            0.003202,            0.003202
                 208,            0.062748,             0.36095,            0.056572,             0.48535,             0.17589,             0.17198,             0.11048,            0.058998,             0.30549,            0.054562,            0.003169,            0.003169,            0.003169
                 209,            0.065282,             0.34065,            0.057177,             0.48672,             0.17633,              0.1728,             0.10866,             0.05974,             0.30857,            0.054478,            0.003136,            0.003136,            0.003136
                 210,            0.065078,             0.36651,            0.057455,             0.49147,             0.17553,             0.17299,             0.11476,            0.058121,             0.30458,            0.054398,            0.003103,            0.003103,            0.003103
                 211,            0.066835,             0.35541,            0.057109,             0.48968,             0.17683,             0.17393,             0.11419,            0.058173,             0.30495,            0.054306,             0.00307,             0.00307,             0.00307
                 212,            0.065047,             0.38025,              0.0569,             0.48809,             0.17732,             0.17441,             0.11346,            0.058461,             0.30354,            0.054249,            0.003037,            0.003037,            0.003037
                 213,            0.068192,             0.40438,            0.057436,             0.48851,             0.17798,             0.17588,             0.11589,            0.058538,             0.30298,            0.054188,            0.003004,            0.003004,            0.003004
                 214,            0.066322,             0.35196,            0.057142,             0.48774,              0.1777,              0.1757,             0.11556,            0.058593,             0.30386,            0.054167,            0.002971,            0.002971,            0.002971
                 215,            0.064099,             0.38997,            0.056915,             0.48841,             0.17796,             0.17684,             0.11614,            0.058234,             0.30426,            0.054024,            0.002938,            0.002938,            0.002938
                 216,            0.063596,             0.35715,            0.056751,             0.48854,             0.17923,             0.17777,             0.11802,            0.057752,             0.30342,            0.053925,            0.002905,            0.002905,            0.002905
                 217,            0.066131,             0.35103,            0.056985,             0.48944,             0.17743,             0.17713,             0.11699,            0.058085,             0.30246,            0.053869,            0.002872,            0.002872,            0.002872
                 218,            0.066519,             0.38163,             0.05695,             0.49046,             0.17827,             0.17791,             0.11759,            0.057837,             0.30123,            0.053804,            0.002839,            0.002839,            0.002839
                 219,            0.063904,             0.37072,            0.057012,             0.49083,             0.17888,             0.17948,             0.11936,            0.057629,              0.3009,            0.053696,            0.002806,            0.002806,            0.002806
                 220,            0.064116,             0.33682,            0.055897,             0.49006,             0.17948,             0.17999,             0.11876,            0.057782,             0.30106,            0.053631,            0.002773,            0.002773,            0.002773
                 221,            0.065535,             0.36724,            0.056854,             0.49024,             0.17884,             0.18015,             0.11751,            0.058603,             0.30084,            0.053577,             0.00274,             0.00274,             0.00274
                 222,            0.063708,             0.34542,             0.05683,             0.49187,             0.17974,             0.18082,             0.11841,            0.057824,             0.30277,             0.05348,            0.002707,            0.002707,            0.002707
                 223,            0.066775,             0.36702,            0.056747,             0.48924,             0.18126,             0.18139,             0.12067,              0.0575,             0.30169,            0.053362,            0.002674,            0.002674,            0.002674
                 224,            0.063573,             0.36343,            0.056074,             0.49087,             0.18041,             0.18207,             0.12093,            0.057628,             0.30221,            0.053297,            0.002641,            0.002641,            0.002641
                 225,            0.064004,             0.35464,            0.055865,             0.49127,              0.1801,             0.18218,             0.11992,            0.058193,             0.30308,            0.053259,            0.002608,            0.002608,            0.002608
                 226,            0.063004,             0.35449,            0.056278,             0.49056,             0.18188,             0.18328,             0.12037,            0.057828,             0.30234,             0.05315,            0.002575,            0.002575,            0.002575
                 227,            0.065442,             0.37671,            0.056518,             0.49505,             0.18093,             0.18333,             0.12244,            0.057437,             0.30034,            0.053093,            0.002542,            0.002542,            0.002542
                 228,            0.063386,             0.33974,            0.055973,             0.49186,             0.18388,             0.18437,             0.12216,             0.05792,             0.30011,            0.052961,            0.002509,            0.002509,            0.002509
                 229,            0.064658,             0.37123,            0.056512,             0.49473,             0.18365,             0.18463,             0.12186,            0.058116,             0.29992,            0.052906,            0.002476,            0.002476,            0.002476
                 230,             0.06356,             0.36457,             0.05544,             0.49665,             0.18366,             0.18556,             0.12363,            0.057655,             0.29859,            0.052856,            0.002443,            0.002443,            0.002443
                 231,            0.066442,             0.36962,            0.056249,             0.49724,             0.18413,             0.18566,             0.12406,            0.057597,             0.30003,             0.05295,             0.00241,             0.00241,             0.00241
                 232,            0.064692,             0.33733,            0.055897,             0.49549,             0.18482,              0.1867,             0.12484,            0.057404,             0.30013,            0.052782,            0.002377,            0.002377,            0.002377
                 233,            0.063657,              0.3504,            0.055456,             0.49607,             0.18398,             0.18673,             0.12364,            0.057782,             0.30083,            0.052681,            0.002344,            0.002344,            0.002344
                 234,            0.064883,             0.36609,            0.055831,             0.49555,             0.18469,              0.1868,             0.12338,            0.057661,             0.29979,            0.052683,            0.002311,            0.002311,            0.002311
                 235,             0.06556,             0.37655,            0.055435,             0.49951,             0.18439,             0.18721,             0.12459,             0.05751,             0.30071,            0.052616,            0.002278,            0.002278,            0.002278
                 236,            0.063581,             0.34874,            0.055713,             0.49883,             0.18497,             0.18761,             0.12436,            0.057661,             0.29974,            0.052544,            0.002245,            0.002245,            0.002245
                 237,            0.067502,             0.36748,            0.055647,             0.49772,             0.18658,             0.18918,             0.12486,            0.057717,             0.30049,            0.052402,            0.002212,            0.002212,            0.002212
                 238,            0.063242,             0.36844,            0.055435,             0.49799,             0.18715,              0.1898,             0.12686,            0.057362,             0.29911,             0.05228,            0.002179,            0.002179,            0.002179
                 239,            0.063566,             0.36197,            0.055678,             0.49841,             0.18731,              0.1905,             0.12816,            0.057116,             0.29777,            0.052179,            0.002146,            0.002146,            0.002146
                 240,            0.063413,             0.35188,            0.054354,             0.50024,             0.18632,             0.19087,             0.12865,              0.0571,             0.29735,            0.052095,            0.002113,            0.002113,            0.002113
                 241,            0.064273,             0.37373,            0.055709,             0.49944,              0.1865,             0.19147,              0.1286,            0.057223,             0.29651,            0.052019,             0.00208,             0.00208,             0.00208
                 242,            0.063246,             0.35902,            0.055241,             0.50109,             0.18673,             0.19197,             0.12934,            0.056972,             0.29676,            0.051981,            0.002047,            0.002047,            0.002047
                 243,            0.063363,             0.35931,            0.055482,             0.50675,             0.18656,             0.19224,             0.12751,            0.057621,             0.29746,            0.051899,            0.002014,            0.002014,            0.002014
                 244,            0.061864,             0.35043,            0.053898,              0.5033,              0.1874,             0.19212,             0.12905,            0.057279,             0.29695,            0.051876,            0.001981,            0.001981,            0.001981
                 245,            0.064752,             0.38904,            0.055232,             0.50643,             0.18772,             0.19262,             0.12985,            0.057205,             0.29679,            0.051836,            0.001948,            0.001948,            0.001948
                 246,            0.063623,             0.33695,            0.054694,              0.5093,             0.18853,             0.19375,             0.12904,            0.057386,             0.29727,            0.051775,            0.001915,            0.001915,            0.001915
                 247,            0.060613,             0.35195,            0.054707,             0.51137,             0.18876,             0.19465,             0.13035,            0.057087,             0.29782,            0.051695,            0.001882,            0.001882,            0.001882
                 248,            0.063138,              0.3678,            0.054789,              0.5135,             0.18797,             0.19452,             0.13079,            0.057011,             0.29848,            0.051603,            0.001849,            0.001849,            0.001849
                 249,            0.063265,             0.33789,            0.054575,             0.51363,             0.18829,             0.19475,             0.13055,            0.057273,             0.29838,            0.051561,            0.001816,            0.001816,            0.001816
                 250,            0.064451,             0.35098,            0.055273,             0.51613,             0.18831,             0.19604,             0.13376,            0.056728,             0.29594,            0.051493,            0.001783,            0.001783,            0.001783
                 251,             0.06651,             0.35117,            0.055126,             0.51637,              0.1883,             0.19633,             0.13198,            0.057094,             0.29665,             0.05146,             0.00175,             0.00175,             0.00175
                 252,            0.062669,             0.35458,             0.05427,             0.51562,             0.18886,             0.19665,             0.13266,            0.057333,             0.29681,             0.05139,            0.001717,            0.001717,            0.001717
                 253,            0.064054,             0.35064,            0.054986,             0.51437,             0.18956,             0.19603,             0.13262,            0.056782,             0.29603,            0.051247,            0.001684,            0.001684,            0.001684
                 254,             0.06738,             0.37913,            0.055979,             0.51381,              0.1886,             0.19786,             0.13411,            0.056769,             0.29549,            0.051216,            0.001651,            0.001651,            0.001651
                 255,            0.061127,             0.34597,            0.054479,             0.51412,              0.1891,             0.19837,             0.13462,            0.056732,             0.29464,            0.051153,            0.001618,            0.001618,            0.001618
                 256,            0.063611,             0.36857,            0.054732,             0.50692,               0.191,             0.19872,             0.13523,            0.056539,             0.29499,             0.05106,            0.001585,            0.001585,            0.001585
                 257,            0.063284,             0.34979,            0.054556,             0.51133,             0.19015,             0.19881,             0.13464,            0.056866,             0.29498,            0.051012,            0.001552,            0.001552,            0.001552
                 258,            0.061548,             0.35087,            0.053816,             0.51072,             0.19082,             0.19959,             0.13616,            0.056395,             0.29392,            0.050905,            0.001519,            0.001519,            0.001519
                 259,            0.062213,              0.3216,            0.053943,             0.51268,             0.19133,             0.20064,             0.13734,            0.056422,             0.29362,            0.050827,            0.001486,            0.001486,            0.001486
                 260,            0.062984,             0.37002,            0.054899,             0.51595,             0.19196,              0.2016,             0.13803,            0.056234,             0.29387,            0.050785,            0.001453,            0.001453,            0.001453
                 261,            0.061138,             0.36734,            0.053935,             0.51674,             0.19237,              0.2015,             0.13817,            0.056158,             0.29359,            0.050694,             0.00142,             0.00142,             0.00142
                 262,            0.065892,             0.35067,            0.054644,             0.51669,             0.19256,             0.20207,             0.13839,            0.056414,             0.29421,             0.05064,            0.001387,            0.001387,            0.001387
                 263,             0.06302,             0.34116,            0.054006,             0.51581,             0.19372,             0.20326,               0.139,            0.056351,             0.29522,            0.050594,            0.001354,            0.001354,            0.001354
                 264,            0.061499,             0.34956,            0.053698,             0.51672,              0.1939,             0.20406,             0.14013,            0.056345,             0.29379,            0.050529,            0.001321,            0.001321,            0.001321
                 265,            0.061492,             0.36323,            0.053623,              0.5159,             0.19403,             0.20455,             0.13987,            0.056336,             0.29336,             0.05047,            0.001288,            0.001288,            0.001288
                 266,             0.06278,             0.31991,            0.053804,              0.5154,             0.19397,             0.20456,             0.14049,            0.056083,             0.29288,            0.050451,            0.001255,            0.001255,            0.001255
                 267,             0.06119,             0.35009,            0.053532,             0.50859,             0.19439,             0.20458,             0.14094,            0.055974,             0.29276,            0.050348,            0.001222,            0.001222,            0.001222
                 268,            0.063409,             0.34255,            0.053606,             0.50377,             0.19406,             0.20498,             0.14067,            0.056008,             0.29261,            0.050262,            0.001189,            0.001189,            0.001189
                 269,            0.062228,             0.36029,            0.053439,             0.50182,             0.19534,             0.20584,             0.14088,            0.056073,             0.29295,            0.050249,            0.001156,            0.001156,            0.001156
                 270,            0.063094,             0.35902,            0.053468,             0.50673,             0.19477,             0.20545,             0.14089,            0.056001,             0.29267,             0.05023,            0.001123,            0.001123,            0.001123
                 271,            0.063113,             0.36287,            0.053937,             0.50456,             0.19531,             0.20589,             0.14135,            0.055916,             0.29278,            0.050154,             0.00109,             0.00109,             0.00109
                 272,            0.062932,             0.34892,            0.053709,             0.50938,             0.19536,             0.20609,             0.14167,             0.05586,             0.29149,            0.050098,            0.001057,            0.001057,            0.001057
                 273,            0.061555,             0.34251,            0.053793,             0.51015,             0.19481,             0.20648,             0.14219,            0.055837,             0.29158,             0.05006,            0.001024,            0.001024,            0.001024
                 274,            0.062768,             0.34666,            0.054132,             0.51359,             0.19623,             0.20674,             0.14281,            0.055814,             0.29061,            0.050014,            0.000991,            0.000991,            0.000991
                 275,            0.061349,             0.36873,            0.053046,              0.5195,             0.19543,             0.20672,             0.14265,            0.055803,             0.29094,            0.049978,            0.000958,            0.000958,            0.000958
                 276,             0.05976,             0.31013,            0.052731,             0.51837,             0.19493,             0.20755,             0.14342,            0.055669,             0.29118,            0.049938,            0.000925,            0.000925,            0.000925
                 277,            0.062817,             0.34637,            0.053363,             0.51793,              0.1949,             0.20754,             0.14338,            0.055635,             0.29072,            0.049917,            0.000892,            0.000892,            0.000892
                 278,            0.061522,             0.35318,            0.053212,             0.51826,              0.1953,              0.2078,             0.14357,            0.055722,             0.29042,            0.049845,            0.000859,            0.000859,            0.000859
                 279,            0.064451,              0.3588,            0.053195,             0.51874,             0.19625,             0.20852,             0.14435,            0.055605,             0.29025,            0.049782,            0.000826,            0.000826,            0.000826
                 280,            0.061653,             0.33492,            0.053337,             0.51941,             0.19684,             0.20825,             0.14407,            0.055695,             0.29015,            0.049734,            0.000793,            0.000793,            0.000793
                 281,            0.062023,             0.33856,            0.053065,              0.5202,             0.19654,             0.20858,              0.1446,            0.055671,             0.29055,              0.0497,             0.00076,             0.00076,             0.00076
                 282,            0.059678,             0.34685,            0.052825,             0.51667,             0.19694,             0.20889,             0.14539,            0.055568,             0.28995,              0.0497,            0.000727,            0.000727,            0.000727
                 283,            0.061624,              0.3372,            0.053263,             0.51749,             0.19623,             0.20889,             0.14519,            0.055619,             0.28993,            0.049685,            0.000694,            0.000694,            0.000694
                 284,            0.060746,             0.33911,            0.052809,             0.51974,             0.19523,             0.20898,             0.14541,            0.055595,             0.28925,            0.049639,            0.000661,            0.000661,            0.000661
                 285,            0.062563,             0.34693,            0.053141,             0.51836,             0.19555,              0.2091,              0.1456,              0.0555,              0.2889,            0.049593,            0.000628,            0.000628,            0.000628
                 286,            0.061639,             0.33887,            0.053568,             0.51769,             0.19667,             0.20927,             0.14568,            0.055509,             0.28937,            0.049564,            0.000595,            0.000595,            0.000595
                 287,            0.062051,               0.349,            0.053157,             0.51802,             0.19643,             0.20942,             0.14533,            0.055586,             0.28984,            0.049507,            0.000562,            0.000562,            0.000562
                 288,            0.061332,             0.35782,            0.052328,             0.51675,             0.19706,                0.21,             0.14599,            0.055513,             0.28992,            0.049503,            0.000529,            0.000529,            0.000529
                 289,            0.061765,             0.34028,            0.053373,             0.51688,             0.19594,             0.20957,             0.14582,            0.055473,             0.28989,            0.049484,            0.000496,            0.000496,            0.000496
                 290,            0.064671,             0.34759,            0.053514,             0.51986,             0.19659,             0.20983,             0.14598,            0.055488,             0.28952,             0.04945,            0.000463,            0.000463,            0.000463
                 291,            0.059445,              0.3253,            0.052428,             0.52064,             0.19651,             0.21011,             0.14623,            0.055439,             0.28886,             0.04945,             0.00043,             0.00043,             0.00043
                 292,            0.060968,             0.36342,            0.053234,             0.52019,             0.19662,             0.21008,             0.14656,            0.055394,              0.2889,            0.049458,            0.000397,            0.000397,            0.000397
                 293,            0.062692,             0.34461,            0.052755,             0.51812,             0.19704,             0.21059,              0.1471,            0.055417,             0.28885,            0.049419,            0.000364,            0.000364,            0.000364
                 294,            0.062244,             0.32465,            0.052966,             0.51527,             0.19717,             0.21075,             0.14702,            0.055415,             0.28854,             0.04937,            0.000331,            0.000331,            0.000331
                 295,            0.062428,             0.34467,             0.05288,             0.51572,             0.19682,               0.211,             0.14734,            0.055356,             0.28825,            0.049307,            0.000298,            0.000298,            0.000298
                 296,            0.061006,             0.34814,            0.052138,             0.51687,             0.19725,             0.21088,             0.14713,            0.055342,             0.28832,            0.049305,            0.000265,            0.000265,            0.000265
                 297,            0.059843,             0.33932,            0.052351,             0.51631,              0.1974,             0.21102,             0.14738,            0.055293,             0.28847,             0.04929,            0.000232,            0.000232,            0.000232
                 298,            0.063253,             0.37415,            0.053413,              0.5177,             0.19658,             0.21099,             0.14759,            0.055256,             0.28832,            0.049273,            0.000199,            0.000199,            0.000199
                 299,            0.063766,             0.37888,            0.053099,             0.51411,              0.1968,             0.21138,             0.14793,            0.055253,             0.28801,            0.049221,            0.000166,            0.000166,            0.000166
